World rank,Company,Country,Region,Industry,R&D 2018/19 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
1476,PAUL HARTMANN,Germany,EU,Health Care Equipment & Services,63.8,5.8,2119.1,2.9,3.0,84.7,29.0,4.0,129.9,-7.8,6.1,11027.0,2.4,1228.9,-20.5
1477,KINGDEE INTERNATIONAL SOFTWARE,China,China,Software & Computer Services,63.8,23.9,357.9,21.9,17.8,4.4,50.1,1.2,45.7,12.8,12.8,7777.0, ,3281.2,203.4
1478,MERITOR,US,US,Automobiles & Parts,63.8,7.4,3648.9,24.8,1.7,90.8,9.5,2.5,305.7,50.2,8.4,8600.0,4.9,1636.0,6.5
1479,VISHAY INTERTECHNOLOGY,US,US,Electronic & Electrical Equipment,63.7,8.5,2650.4,16.7,2.4,200.8,34.9,7.6,423.7,44.7,16.0,24100.0,4.8,2746.2,32.5
1480,ISHIHARA SANGYO KAISHA,Japan,Japan,Chemicals,63.6,-7.3,838.8,-1.4,7.6,51.0,10.6,6.1,88.7,12.9,10.6,1642.0,4.1,527.6,11.7
1481,GOGO,US,US,Mobile Telecommunications,63.5,-6.9,780.6,27.8,8.1,94.9,-57.0,12.2,-23.5,-58.1,-3.0,1153.0,-7.3,342.5,-67.7
1482,TOKUYAMA,Japan,Japan,Chemicals,63.5,1.9,2558.4,5.4,2.5,132.1,8.0,5.2,275.0,-13.1,10.7,5471.0,11.9,1879.2,40.3
1483,VERISIGN,US,US,Software & Computer Services,63.4,3.6,1061.1,4.3,6.0,32.3,-25.2,3.0,670.2,8.4,63.2,900.0,-5.5,16888.6,86.5
1484,HUIZHOU DESAY SV AUTOMOTIVE,China,China,Electronic & Electrical Equipment,63.3,21.9,682.5,-9.8,9.3,31.5,-3.2,4.6,59.4,-39.0,8.7,4405.0,2.5,281.0, 
1485,FENG TAY ENTERPRISES,Taiwan,RoW,Personal Goods,63.3,7.1,1832.9,10.0,3.5,58.4,-21.1,3.2,239.5,26.8,13.1, , ,3530.5,30.1
1486,SIGMA DESIGNS,US,US,Technology Hardware & Equipment,63.2,-2.3,57.6,-51.0,109.7,10.7,14.7,18.6,-94.3,286.1,-163.9,409.0,-43.0,210.2,-14.4
1487,BEIJING SHIJI INFORMATION TECHNOLOGY,China,China,Software & Computer Services,63.1,208.9,390.2,4.5,16.2,30.3,29.9,7.8,53.9,-12.5,13.8,4417.0,15.4,2210.3,55.7
1488,LENNOX INTERNATIONAL,US,US,Construction & Materials,63.1,-1.9,3392.1,1.2,1.9,83.1,-3.2,2.5,435.2,4.2,12.8,11350.0,-0.9,7833.4,28.3
1489,BEIJING DABEINONG TECHNOLOGY,China,China,General Industrials,63.0,-6.0,2444.5,3.1,2.6,125.8,-7.4,5.1,93.8,-52.3,3.8,17230.0,-9.5,990.7,-46.1
1490,FUJI,Japan,Japan,Electronic & Electrical Equipment,63.0,-4.3,1017.4,7.6,6.2,65.8,31.1,6.5,181.3,0.8,17.8,2449.0,9.9,1436.9,-3.8
1491,YAMAZAKI BAKING,Japan,Japan,Food Producers,63.0,0.8,8348.6,0.6,0.8,365.0,-4.2,4.4,187.6,-18.3,2.2,28363.0,1.9,3752.9,3.7
1492,CELANESE,US,US,Chemicals,62.9,0.0,6248.9,16.5,1.0,294.3,26.2,4.7,1157.2,44.5,18.5,7684.0,1.2,13770.9,18.2
1493,SHANDONG LINGLONG TYRE,China,China,Automobiles & Parts,62.8,-2.1,1915.4,10.0,3.3,314.8,78.6,16.4,205.9,1.4,10.7,15240.0,14.3,804.2,-19.8
1494,YANGTZE OPTICAL FIBRE AND CABLE JOINT STOCK,China,China,Mobile Telecommunications,62.8,38.6,1401.9,8.3,4.5,173.2,119.6,12.4,201.0,14.3,14.3,3108.0,-23.7,1044.5,19.0
1495,MANHATTAN ASSOCIATES,US,US,Software & Computer Services,62.8,24.6,488.3,-6.0,12.9,6.4,17.9,1.3,116.9,-29.0,23.9,3000.0,7.5,3330.5,31.6
1496,MED-EL ELEKTROMEDIZINISCHE GERAETE,Austria,EU,Health Care Equipment & Services,62.7,7.8,307.4,2.2,20.4, , , ,5.3,-77.3,1.7,1837.0,11.1, , 
1497,ORCHARD THERAPEUTICS,UK,EU,Personal Goods,62.6,120.5,1.8, ,3454.7,3.5,158.6,194.2,-205.3,492.2,-11321.3,180.0,239.6, , 
1498,TONGFU MICROELECTRONICS,China,China,Technology Hardware & Equipment,62.6,56.2,909.4,11.0,6.9,284.3,34.7,31.3,34.7,-21.0,3.8,11566.0,14.1,1257.9,3.7
1499,JIANGSU ZHONGLI GROUP,China,China,General Industrials,62.6,4.9,2110.9,-14.1,3.0,70.7,51.3,3.3,157.4,-26.5,7.5,8284.0,1.7,764.2,-0.9
1500,RPM,US,US,Chemicals,62.5,2.7,4859.9,4.6,1.3,119.4,19.3,2.5,426.3,-5.8,8.8,14957.0,2.9,7866.7,37.7
1501,BOTTOMLINE TECHNOLOGIES,US,US,Software & Computer Services,62.5,21.7,368.5,7.1,17.0,47.0,151.6,12.7,2.7,-39.8,0.7,1900.0,11.8,2443.3,128.5
1502,QUANTENNA COMMUNICATIONS,US,US,Technology Hardware & Equipment,62.5,19.7,192.5,25.0,32.4,4.5,-43.1,2.3,2.5,-400.5,1.3,415.0,9.2,588.9,4.8
1503,WISTRON NEWEB,Taiwan,RoW,Technology Hardware & Equipment,62.4,3.8,1592.8,-1.5,3.9,53.3,180.5,3.3,61.5,-20.6,3.9, , ,729.3,-23.0
1504,NINGBO HUAXIANG ELECTRONIC,China,China,Automobiles & Parts,62.4,28.4,1801.7,0.1,3.5,194.4,33.4,10.8,146.3,-22.6,8.1,15546.0,7.2,641.7,-48.9
1505,SASOL,South Africa,RoW,Oil & Gas Producers,62.4,-4.6,10939.3,5.5,0.6,43.4,83.1,0.4,1606.1,-23.7,14.7,31270.0,1.2,15508.3,5.9
1506,TOWA PHARMACEUTICAL,Japan,Japan,Pharmaceuticals & Biotechnology,62.4,2.5,828.2,12.5,7.5,87.8,-23.0,10.6,124.5,60.4,15.0,2472.0,0.9,1041.3,47.7
1507,ADVANCED ENERGY INDUSTRIES,US,US,Electronic & Electrical Equipment,62.3,25.3,627.9,7.1,9.9,17.8,124.8,2.8,153.5,-12.4,24.5,2259.0,20.4,2035.3,-20.7
1508,KCC,South Korea,RoW,Construction & Materials,62.2,6.3,2960.7,-2.1,2.1,186.4,-43.7,6.3,190.6,-26.2,6.4, , ,2681.5,-18.1
1509,TONGKUN,China,China,General Retailers,62.2,49.3,5113.5,32.5,1.2,371.3,6.4,7.3,459.7,47.7,9.0,17463.0,14.0,3904.6,67.9
1510,MITAC HOLDINGS,Taiwan,RoW,Technology Hardware & Equipment,62.1,-9.4,873.9,-36.9,7.1,31.6,-12.5,3.6,15.1,-42.9,1.7, , ,828.1,-0.9
1511,HEIWA,Japan,Japan,Industrial Engineering,62.1,-27.2,1142.5,9.2,5.4,50.3,-57.5,4.4,220.8,101.1,19.3,5189.0,0.9,2092.9,21.4
1512,MCKESSON,US,US,Health Care Equipment & Services,62.0,-43.2,187178.1,2.9,0.0,372.1,5.2,0.2,1295.2,25.4,0.7,80000.0,2.6,22463.3,-18.1
1513,VALMET,Finland,EU,Industrial Engineering,62.0,3.3,3325.0,8.7,1.9,79.0,19.7,2.4,215.0,27.2,6.5,12528.0,2.1,2830.9,18.6
1514,CASA SYSTEMS,US,US,Technology Hardware & Equipment,62.0,17.0,259.5,-15.5,23.9,7.0,13.6,2.7,69.0,-42.0,26.6,743.0,9.3,1107.7, 
1515,YOUZU INTERACTIVE,China,China,Leisure Goods,62.0,51.6,450.9,10.8,13.7,42.4,87.3,9.4,114.9,18.4,25.5,1905.0,-14.8,1178.1,-35.2
1516,CHINA STEEL,Taiwan,RoW,Industrial Metals & Mining,62.0,5.3,11386.0,15.5,0.5,531.5,-14.2,4.7,981.7,33.1,8.6,28648.0,1.1,11245.8,-0.6
1517,SNAP-ON,US,US,Household Goods & Home Construction,61.9,-1.8,3554.9,1.8,1.7,79.4,10.9,2.2,833.2,8.1,23.4,12600.0,0.0,8708.1,17.3
1518,MEGACHIPS,Japan,Japan,Technology Hardware & Equipment,61.8,25.4,749.8,6.9,8.2,8.0,-51.9,1.1,4.5,-78.8,0.6,719.0,-18.6,385.2,-41.7
1519,G1 THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,61.7,31.2, , , ,0.6,141.2, ,-78.0,46.4, ,84.0,90.9,1770.3,280.4
1520,CPC,Taiwan,RoW,"Oil Equipment, Services & Distribution",61.7,70.5,29060.4,15.3,0.2, , , ,1299.2,-9.8,4.5,15712.0,6.1, , 
1521,REATA PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,61.7,58.3,46.8,11.5,131.8,0.6,97.4,1.3,-67.1,63.9,-143.5,123.0,32.3,1790.1,264.3
1522,CHINA ALUMINUM INTERNATIONAL ENGINEERING,China,China,Construction & Materials,61.7,-4.2,4278.5,-6.9,1.4,22.6,-41.4,0.5,141.3,-20.5,3.3,12934.0,-7.0,156.3,50.6
1523,POWER INTEGRATIONS,US,US,Electronic & Electrical Equipment,61.6,3.0,363.3,-3.7,17.0,21.6,-24.1,5.9,48.6,-3.5,13.4,662.0,2.5,1883.9,-0.5
1524,HUGO BOSS,Germany,EU,Personal Goods,61.5,1.3,2796.0,2.3,2.2,122.3,34.4,4.4,346.8,1.7,12.4,14685.0,5.0,4861.8,-3.6
1525,BIOCRYST PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,61.4,30.7,18.0,-18.0,340.6,0.3,11.6,1.8,-68.4,36.4,-379.2,100.0,17.6,684.0,90.9
1526,FOSHAN HAITIAN,China,China,Food Producers,61.3,19.8,2054.0,15.6,3.0,28.5,-14.5,1.4,610.9,20.3,29.7,5122.0,11.6,23543.3,305.1
1527,ALBEMARLE,US,US,Chemicals,61.2,-10.9,2947.6,9.9,2.1,611.3,120.3,20.7,612.3,19.3,20.8,5900.0,9.3,9047.3,-19.3
1528,XJ ELECTRIC,China,China,Electronic & Electrical Equipment,61.2,-0.6,1036.5,-20.3,5.9,12.9,-33.7,1.2,46.2,-66.1,4.5,5422.0,-4.2,961.0,-55.6
1529,BELLICUM PHARMA,US,US,Pharmaceuticals & Biotechnology,61.2,7.0,1.0,505.4,6252.9,1.4,-86.7,144.4,-83.4,9.2,-8523.8,173.0,26.3,273.7,-12.9
1530,VARONIS SYSTEMS,US,US,Software & Computer Services,61.1,47.7,236.1,25.5,25.9,8.4,80.3,3.5,-25.4,117.1,-10.8,1460.0,16.7,1885.9,102.3
1531,WILO,Germany,EU,Industrial Engineering,61.1,-2.2,1463.5,2.7,4.2, , , ,91.9,-13.5,6.3,7830.0,1.3, , 
1532,SAMSUNG C&T,South Korea,RoW,Travel & Leisure,61.1,-7.5,24388.4,6.4,0.3,473.4,-18.5,1.9,864.1,25.3,3.5, , ,18264.0,-4.7
1533,DIGITAL CHINA INFORMATION SERVICE,China,China,Media,61.0,-0.6,1151.0,10.8,5.3,5.2,-55.9,0.4,30.4,-49.6,2.6,9187.0,-7.6,1402.4, 
1534,SOGEFI,Italy,EU,Automobiles & Parts,61.0,13.1,1623.8,-2.9,3.8,97.3,42.9,6.0,84.3,-21.4,5.2,6967.0,0.3,240.9,-54.0
1535,MODINE MANUFACTURING,US,US,Automobiles & Parts,61.0,6.1,1932.5,5.2,3.2,64.5,4.1,3.3,104.2,6.0,5.4,12200.0,4.3,746.0,5.5
1536,WEB.COM,US,US,Software & Computer Services,60.9,-0.4,654.4,5.5,9.3,18.8,-3.0,2.9,78.5,86.0,12.0,3600.0,0.0,1139.4,47.9
1537,INTERDIGITAL,US,US,Technology Hardware & Equipment,60.9,-1.4,268.5,-42.3,22.7,2.2,24.4,0.8,54.7,-79.2,20.4,390.0,11.4,2511.3,16.1
1538,MERCURY SYSTEMS,US,US,Technology Hardware & Equipment,60.9,17.0,571.8,32.8,10.6,23.3,76.7,4.1,68.6,49.2,12.0,1661.0,25.8,2304.8,13.7
1539,AECC AVIATION POWER,China,China,Aerospace & Defence,60.8,13.9,2888.6,2.1,2.1,222.2,-12.2,7.7,215.0,-3.1,7.4,37046.0,-6.0,5855.6,-19.7
1540,NANJING HUADONG ELECTRONICS INFORMATION TECHNOLOGY,China,China,Technology Hardware & Equipment,60.8,91.6,637.3,-8.9,9.5,137.2,-37.9,21.5,-40.4,-313.1,-6.3,6394.0,-20.5,653.6,-26.1
1541,UNIQURE,Netherlands,EU,Pharmaceuticals & Biotechnology,60.8,13.1,9.9,-13.9,617.3,2.1,-46.6,21.1,-77.1,23.7,-781.9,212.0,5.0,1380.5,665.2
1542,TKH,Netherlands,EU,Electronic & Electrical Equipment,60.8,1.5,1629.9,10.1,3.7,40.9,-7.2,2.5,142.3,34.7,8.7,6533.0,10.7,2160.4,1.9
1543,IONIS PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,60.6, ,523.7,16.6,11.6,11.9,-60.9,2.3,-53.6,-297.7,-10.2,737.0,34.7,5477.8,-5.9
1544,KAPSCH TRAFFICCOM,Austria,EU,Electronic & Electrical Equipment,60.6,46.9,737.8,6.4,8.2,8.8,-13.0,1.2,52.7,-4.9,7.1,4981.0,-5.3,495.3,-14.0
1545,ARDELYX,US,US,Pharmaceuticals & Biotechnology,60.6,-8.1,2.3,-93.8,2661.0,0.3,-86.8,11.9,-79.4,39.7,-3488.6,86.0,14.7,233.0,9.2
1546,SHANDONG SUNPAPER,China,China,Forestry & Paper,60.6,0.0,2740.2,15.4,2.2,386.8,-23.7,14.1,433.7,-4.3,15.8,8165.0,8.1,2739.1,-0.9
1547,DATALOGIC,Italy,EU,Electronic & Electrical Equipment,60.5,12.0,631.0,4.1,9.6,18.9,67.7,3.0,83.5,0.9,13.2,3157.0,8.4,1876.1,16.1
1548,BIOCON,India,RoW,Pharmaceuticals & Biotechnology,60.5,25.1,673.4,35.3,9.0,152.9,65.6,22.7,118.4,110.9,17.6,11000.0,6.9,4679.9,84.6
1549,MPM,US,US,Chemicals,60.3,7.8,2362.4,16.0,2.6,100.4,-32.4,4.3,192.1,155.8,8.1,5200.0,0.0,1682.6,147.7
1550,UNITED PHOSPHORUS,India,RoW,Chemicals,60.2,19.4,2704.1,26.1,2.2, , , ,410.5,11.2,15.2, , ,5379.5,18.1
1551,CHENG UEI PRECISION INDUSTRY,Taiwan,RoW,Electronic & Electrical Equipment,60.1,2.5,2498.2,-6.1,2.4,153.0,64.8,6.1,16.7,-55.0,0.7, , ,408.4,-31.9
1552,KINGNET NETWORK,China,China,Personal Goods,60.0,98.7,288.8,-27.0,20.8,5.8,-80.7,2.0,21.3,-85.0,7.4,1345.0,17.8,524.9,-56.9
1553,KYUNGSHIN,South Korea,RoW,Automobiles & Parts,60.0,18.7,1256.1,7.3,4.8, , , ,-4.2,-67.2,-0.3, , , , 
1554,NIBE INDUSTRIER,Sweden,EU,Industrial Engineering,59.9,22.3,2195.6,18.4,2.7,69.9,77.9,3.2,264.5,21.2,12.0,15100.0,5.8,4572.2,44.1
1555,DONGFENG AUTOMOBILE,China,China,Automobiles & Parts,59.8,-22.2,1774.5,-21.3,3.4,45.6,-14.3,2.6,11.6,-126.4,0.7,3607.0,-45.5,986.4,-34.4
1556,CLEARSIDE BIOMEDICAL,US,US,Pharmaceuticals & Biotechnology,59.6,40.1,0.0,-91.3,227544.1,0.1,-71.2,293.3,-72.4,42.0,-276492.4,50.0,47.1,190.5,23.1
1557,PAYCOM SOFTWARE,US,US,Software & Computer Services,59.6,47.6,494.6,30.8,12.1,52.3,0.9,10.6,151.7,33.9,30.7,3050.0,19.7,7942.3,104.6
1558,EXACT SCIENCES,US,US,Pharmaceuticals & Biotechnology,59.6,61.9,396.9,70.9,15.0,131.1,209.6,33.0,-139.3,34.8,-35.1,1977.0,55.9,8028.8,84.3
1559,ITERUM THERAPEUTICS,Ireland,EU,Pharmaceuticals & Biotechnology,59.5,173.4,0.8,71.1,7841.1,0.1,-88.9,10.4,-66.5,160.5,-8763.9,48.0, ,124.4, 
1560,ISRAEL,Israel,RoW,General Industrials,59.4,4.6,4852.4,2.5,1.2,499.6,25.2,10.3,1318.8,136.7,27.2,13539.0,-3.9,1946.4,58.5
1561,GENOMIC HEALTH,US,US,Pharmaceuticals & Biotechnology,59.3,0.4,344.2,15.7,17.2,8.8,-24.1,2.6,20.9,-470.5,6.1,829.0,-3.9,1915.5,99.7
1562,HIROSE ELECTRIC,Japan,Japan,Technology Hardware & Equipment,59.3,-5.8,981.8,-0.4,6.0,160.3,5.3,16.3,186.8,-17.0,19.0,4836.0,5.2,4012.2,-13.1
1563,AVAST,UK,EU,Software & Computer Services,59.1,1.7,705.9,23.8,8.4,11.8,33.7,1.7,216.9,99.8,30.7,1679.0,1.5,2721.0, 
1564,SERES THERAPEUTICS,US,US,Pharmaceuticals & Biotechnology,59.1,18.0,24.7,-11.9,239.5,1.7,-58.6,6.9,-87.6,9.7,-354.8,145.0,5.1,312.8,-37.0
1565,AUTONEUM HOLDING,Switzerland,RoW,Automobiles & Parts,59.1,-14.2,2023.5,3.5,2.9,144.2,-6.3,7.1,101.0,-36.7,5.0,12946.0,6.7,954.8,-5.5
1566,NOLATO,Sweden,EU,Chemicals,58.9,22.0,790.1,20.6,7.5,43.5,62.8,5.5,91.7,22.2,11.6,6449.0,-11.0,1483.4,88.6
1567,PARGESA,Switzerland,RoW,Real Estate Investment & Services,58.9,21.2,5835.8,13.4,1.0,351.1,5.6,6.0,193.8,-78.7,3.3, , ,5393.1,1.4
1568,E INK,Taiwan,RoW,Electronic & Electrical Equipment,58.9,7.0,403.8,-6.5,14.6,16.3,73.2,4.0,16.4,-52.0,4.1, , ,1189.4,-15.6
1569,LIVEPERSON,US,US,Software & Computer Services,58.9,39.5,218.2,14.1,27.0,19.2,26.2,8.8,-16.8,26.3,-7.7,1106.0,12.7,1466.2,112.7
1570,TOKYO SEIMITSU,Japan,Japan,Technology Hardware & Equipment,58.9,3.8,800.0,15.1,7.4,88.3,567.4,11.0,159.3,17.0,19.9,2119.0,9.6,1130.6,-8.5
1571,ZHEJIANG JUHUA,China,China,Chemicals,58.8,24.2,1569.3,24.8,3.7,134.3,28.6,8.6,311.5,98.3,19.9,6620.0,15.5,2520.6,-6.6
1572,COUPA SOFTWARE,US,US,Software & Computer Services,58.7,39.0,227.4,39.4,25.8,6.6,67.7,2.9,-41.4,5.3,-18.2,1202.0,44.3,3569.8,153.2
1573,TREND MICRO,Japan,Japan,Software & Computer Services,58.7,-4.4,1264.1,7.8,4.6,28.1,-22.6,2.2,282.4,-1.7,22.3,6562.0,9.9,7738.8,37.5
1574,ALEMBIC PHARMACEUTICALS,India,RoW,Pharmaceuticals & Biotechnology,58.6,25.9,491.4,25.7,11.9,34.7,16.0,7.1,93.0,45.5,18.9,11130.0,16.8,1410.8,15.3
1575,CARBON BLACK,US,US,Software & Computer Services,58.5,26.4,183.2,30.4,31.9,7.3,37.8,4.0,-61.7,34.4,-33.7,1138.0,22.1,1500.6, 
1576,SEIKAGAKU,Japan,Japan,Pharmaceuticals & Biotechnology,58.5,-11.8,223.7,-5.9,26.1,9.3,7.5,4.2,7.7,-31.2,3.4,744.0,3.6,701.1,-19.5
1577,CHINA MOTOR,Taiwan,RoW,Automobiles & Parts,58.3,3.1,990.9,-10.4,5.9,29.0,-11.3,2.9,57.1,-20.7,5.8, , ,1014.8,-8.2
1578,DYNAVAX TECHNOLOGIES,US,US,Pharmaceuticals & Biotechnology,58.3,3.2,7.2,2407.0,814.3,3.7,525.9,51.1,-131.5,66.4,-1836.1,249.0,46.5,757.4,-20.1
1579,NORSK HYDRO,Norway,RoW,Industrial Metals & Mining,58.3,25.5,16017.7,45.9,0.4,725.5,-1.1,4.5,852.8,-30.2,5.3,36236.0,4.7,9629.6,-17.3
1580,SEA,China,China,Software & Computer Services,58.1,127.0,722.2,99.7,8.0,154.9,163.3,21.4,-863.6,96.8,-119.6,22600.0,121.6,820.8, 
1581,RAPID7,US,US,Software & Computer Services,58.0,33.2,213.2,21.5,27.2,11.2,165.6,5.2,-45.7,7.2,-21.4,1246.0,15.5,1560.8,143.4
1582,OFFCN EDUCATION TECHNOLOGY,China,China,Support Services,58.0,46.5,788.4,54.3,7.4,33.5,65.3,4.3,156.4,117.5,19.8,25718.0,665.0,651.8,66.3
1583,CASIO COMPUTER,Japan,Japan,Leisure Goods,58.0,2.4,2349.6,-5.3,2.5,56.2,13.2,2.4,238.5,2.3,10.1,11868.0,-3.5,3643.4,14.9
1584,DONG-A ST,South Korea,RoW,Pharmaceuticals & Biotechnology,57.9,-6.0,444.2,2.2,13.0,6.8,-24.9,1.5,30.9,65.2,6.9, , ,680.8,23.4
1585,PROMETIC LIFE SCIENCES,Canada,RoW,Pharmaceuticals & Biotechnology,57.9,-8.2,30.3,21.1,190.8,2.4,-50.8,8.0,-146.3,79.1,-482.3, , ,275.9,-62.6
1586,DMG MORI AG,Germany,EU,Industrial Engineering,57.9,14.8,2655.1,13.1,2.2,60.8,104.7,2.3,213.0,18.7,8.0,7503.0,5.7,3558.6,-10.1
1587,GUOXUAN HIGH-TECH,China,China,Electronic & Electrical Equipment,57.8,48.0,630.9,7.7,9.2,245.4,41.9,38.9,116.0,-26.6,18.4,7258.0,24.6,1694.8,-9.4
1588,SECOM,Japan,Japan,Support Services,57.8,0.5,7989.1,4.5,0.7,424.0,7.0,5.3,1021.4,-3.7,12.8,56923.0,4.2,16812.1,12.0
1589,INOVALON HOLDINGS,US,US,Software & Computer Services,57.7,7.7,460.9,17.4,12.5,22.3,-21.7,4.8,6.0,-79.5,1.3,2499.0,0.8,692.2,-7.6
1590,CABOT,US,US,Chemicals,57.6,17.9,2831.4,19.3,2.0,200.0,55.8,7.1,110.0,-64.0,3.9,4600.0,2.2,3490.3,21.9
1591,GUANGDONG HEC TECHNOLOGY HOLDING,China,China,Industrial Engineering,57.5,133.4,1438.6,30.6,4.0,201.9,91.1,14.0,276.7,27.5,19.2,11123.0,64.4,2434.9, 
1592,SUNGROW POWER SUPPLY,China,China,Alternative Energy,57.5,29.6,1315.3,16.6,4.4,107.0,135.6,8.1,148.0,-12.0,11.3,3421.0,28.6,926.5,-45.9
1593,EMERGENT BIOSOLUTIONS,US,US,Pharmaceuticals & Biotechnology,57.5,144.0,683.3,39.5,8.4,63.0,31.5,9.2,78.4,-27.8,11.5,1705.0,35.7,2708.5,101.6
1594,CATCHER TECHNOLOGY,Taiwan,RoW,Technology Hardware & Equipment,57.4,21.7,2711.5,2.3,2.1,312.3,-16.7,11.5,966.8,-8.5,35.7, , ,8242.6,-2.0
1595,WUXI TAIJI INDUSTRY LIMITED,China,China,Technology Hardware & Equipment,57.3,29.7,1980.9,30.2,2.9,129.7,-29.7,6.5,130.7,25.5,6.6,7150.0,-8.9,1012.6,-1.8
1596,WONIK IPS,South Korea,RoW,Technology Hardware & Equipment,57.1,20.9,508.3,2.9,11.2,38.3,149.0,7.5,82.9,-13.4,16.3, , ,862.6,-12.2
1597,NIHON KOHDEN,Japan,Japan,Health Care Equipment & Services,57.1,0.2,1409.0,2.6,4.1,22.0,-3.7,1.6,118.6,3.6,8.4,5169.0,2.7,2272.5,26.0
1598,CHINA AVIONICS SYSTEMS,China,China,Aerospace & Defence,56.9,14.6,949.7,9.0,6.0,108.3,27.6,11.4,104.4,-10.9,11.0,13832.0,-2.6,2885.4,-21.9
1599,A10 NETWORKS,US,US,Software & Computer Services,56.9,4.1,202.8,-1.4,28.1,2.4,-51.2,1.2,-24.2,166.9,-11.9,834.0,-0.1,442.6,9.3
1600,HUMAX,South Korea,RoW,Technology Hardware & Equipment,56.8,-0.7,1154.5,-8.5,4.9,14.0,-20.3,1.2,-30.6,-589.4,-2.7, , ,121.7,-38.4
1601,DIASORIN,Italy,EU,Pharmaceuticals & Biotechnology,56.7,25.1,669.2,5.0,8.5,33.2,-0.1,5.0,206.8,10.6,30.9,1971.0,4.0,5247.9,29.6
1602,NORDEX,Germany,EU,Alternative Energy,56.7,-25.6,2459.1,-20.1,2.3,113.7,-24.8,4.6,-48.8,-168.3,-2.0,5676.0,7.9,873.0,-22.5
1603,JEOL,Japan,Japan,Industrial Engineering,56.6,18.9,877.0,6.4,6.5,10.1,-17.6,1.2,52.6,69.8,6.0,3029.0,0.7,889.4,122.5
1604,LUBRIZOL,UK,EU,Chemicals,56.6,6.5,209.6,6.9,27.0,4.6,-47.6,2.2,31.3,-14.7,14.9,505.0,0.2, , 
1605,INOVIO PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,56.6,14.9,26.6,-27.8,212.5,1.8,-79.7,6.8,-82.2,12.5,-308.7,281.0,1.1,420.3,-10.2
1606,AMADA,Japan,Japan,Industrial Engineering,56.5,4.9,2664.9,12.1,2.1,103.2,-7.9,3.9,352.5,14.9,13.2,9256.0,9.6,3539.8,-1.6
1607,BAOSHENG SCIENCE & TECHNOLOGY INNOVATION,China,China,Technology Hardware & Equipment,56.5, ,4059.1,57.0,1.4,80.5,-21.7,2.0,93.2,46.0,2.3,6067.0,5.0,433.5,-30.7
1608,HITACHI ZOSEN,Japan,Japan,Industrial Engineering,56.4,-3.4,2979.8,0.5,1.9,54.9,-30.7,1.8,58.0,24.6,1.9,10580.0,2.0,641.2,-12.3
1609,HONG LEONG ASIA,Singapore,RoW,Construction & Materials,56.4,-31.2,2427.5,-5.7,2.3,64.3,30.1,2.7,110.9,14.0,4.6,8116.0,0.0,150.7,-34.7
1610,BRAINLAB,Germany,EU,Health Care Equipment & Services,56.4,-1.9,275.7,6.6,20.5,15.6,43.3,5.7,14.0,-1005.4,5.1,1325.0,-1.6, , 
1611,CURTISS-WRIGHT,US,US,Aerospace & Defence,56.4,7.0,2106.4,6.2,2.7,46.7,1.4,2.2,332.1,17.1,15.8,9000.0,4.7,5145.3,37.9
1612,AIR PRODUCTS AND CHEMICALS,US,US,Chemicals,56.3,2.5,7799.3,9.1,0.7,1369.8,50.9,17.6,1723.4,22.2,22.1,16300.0,6.5,31845.2,15.1
1613,JUST EAT,UK,EU,Travel & Leisure,56.3,71.6,864.3,42.7,6.5,22.5,39.0,2.6,113.8,-3.8,13.2,3290.0,55.5,5786.4,15.3
1614,ADAMA,China,China,Chemicals,56.3,22.6,3244.0,7.4,1.7,430.2,124.6,13.3,546.7,61.1,16.9,1470.0,-8.0,144.9,-26.6
1615,FOAMIX PHARMACEUTICALS,Israel,RoW,Pharmaceuticals & Biotechnology,56.3,11.6,3.1,-2.0,1793.4,0.5,-62.6,15.8,-65.4,14.1,-2083.2,81.0,8.0,201.6,20.3
1616,LG UPLUS,South Korea,RoW,Media,56.3,37.1,9491.4,-1.3,0.6,1269.2,21.4,13.4,572.2,-11.5,6.0, , ,5365.9,13.8
1617,ZEALAND PHARMA,Denmark,EU,Pharmaceuticals & Biotechnology,56.3,88.3,5.1,-72.1,1106.2,0.5,-44.1,10.6,87.4,-361.6,1717.9,149.0,12.0,381.1,-8.7
1618,OURPALM,China,China,Software & Computer Services,56.2,-1.7,249.3,11.4,22.6,7.3,-68.5,2.9,-389.6,-10204.4,-156.3,1286.0,-22.9,1303.7,-50.8
1619,SINOSOFT,China,China,Software & Computer Services,56.0,19.0,612.5,12.8,9.1,2.7,-65.4,0.4,41.9,9.4,6.8,15381.0,17.6, , 
1620,INNER MONGOLIA YILI INDUSTRIAL,China,China,Food Producers,56.0,110.1,9964.7,18.0,0.6,648.8,51.9,6.5,945.9,4.1,9.5,56079.0,4.8,18607.5,3.8
