World rank,Company,Country,Region,Industry-ICB3 sector name,R&D 2020 (€million),R&D one-year growth (%),Net sales (€million),Net sales one-year growth (%),R&D intensity (%),Capex (€million),Capex one-year growth (%),Capex intensity (%),Op.profits (€million),Op.profits one-year growth (%),Profitability (%),Employees,Employees one-year growth (%),Market cap (€million),Market cap one-year growth (%)
130,FUJIFILM,Japan,Japan,Electronic & Electrical Equipment,1196.483638,-3.6293,17241.62413,-5.2965,6.9395,786.879673,18.1702,4.5638,1301.253612,-11.3078,7.5472,73275,-0.8538,20420.83744,10.9255
131,FAURECIA,France,EU,Automobiles & Parts,1187.3,-10.7092,14653.8,-17.5284,8.1023,475.7,-30.2288,3.2463,74.7,-92.6513,0.5098,113931,-1.355,5039.686863,-8.1509
132,TOSHIBA,Japan,Japan,General Industrials,1183.162289,-5.3414,24019.12399,-9.897,4.9259,923.694805,-1.5142,3.8457,821.000886,-19.9739,3.4181,117300,-6.644,10930.93769,-19.1637
133,SIEMENS ENERGY,Germany,EU,Alternative Energy,1176,,27457,,4.2831,927,,3.3762,-2003,,-7.295,92000,,16575.82,
134,UBISOFT ENTERTAINMENT,France,EU,Software & Computer Services,1163.9,21.416,2223.8,39.438,52.3383,78.1,-10.3402,3.512,294.9,-624.0338,13.2611,20324,12.6295,8429.687804,1.81
135,MITSUBISHI HEAVY INDUSTRIES,Japan,Japan,General Industrials,1154.412081,,29095.79266,-8.4484,3.9676,1149.788142,-40.6345,3.9517,-741.670443,33.984,-2.5491,79974,-2.0299,6986.632069,-34.0306
136,CATERPILLAR,US,US,Industrial Engineering,1153.12595,-16.4206,34021.69764,-22.4015,3.3894,1723.57695,-20.7568,5.0661,4447.88794,-40.9627,13.0737,97300,-4.8876,62799.97216,15.1068
137,SUZUKI MOTOR,Japan,Japan,Automobiles & Parts,1149.858916,-1.2554,24992.93506,-8.8929,4.6007,1350.268943,-30.1511,5.4026,1487.131258,-11.8385,5.9502,68739,0.3504,16795.48874,6.1315
138,BANCO SANTANDER,Spain,EU,Banks,1123,-18.2678,46621,-9.2394,2.4088,7386,-42.1432,15.8426,-2076,-116.5511,-4.4529,191189,-2.6627,30956.22388,-44.5763
139,TELECOM ITALIA,Italy,EU,Fixed Line Telecommunications,1122,-3.7736,15805,-12.0674,7.099,3477,-4.7136,21.9994,2123,-34.1501,13.4325,52347,-5.165,6063.005068,-7.2844
140,KIA,South Korea,RoW,Automobiles & Parts,1117.319963,-5.4801,44317.88279,1.7579,2.5211,1737.584308,-3.7362,3.9207,1547.81048,2.8252,3.4925,44000,23.3357,12888.83257,-2.8604
141,DANAHER,US,US,Electronic & Electrical Equipment,1098.52564,5.5269,18159.90012,24.4152,6.0492,644.60963,24.4689,3.5496,3447.96883,29.428,18.9867,69000,15,119364.1364,43.6972
142,EISAICO,Japan,Japan,Pharmaceuticals & Biotechnology,1095.095117,10.9626,5079.586162,-7.1417,21.5587,150.576856,25.4537,2.9644,418.505834,-56.7768,8.239,11237,2.1731,21607.3391,70.6262
143,STMICROELECTRONICS,Netherlands,EU,Technology Hardware & Equipment,1089.56141,-1.8355,8296.80233,6.8423,13.1323,1045.55519,8.6367,12.6019,976.28614,16.537,11.767,46016,1.0142,22955.21185,56.3411
144,HONEYWELL,US,US,General Industrials,1087.11662,-14.2674,26596.87041,-11.0926,4.0874,738.32658,7.9857,2.776,5410.32027,-11.35,20.3419,103000,-8.8496,94678.73455,-1.9124
145,LLOYDS BANKING,UK,RoW,Banks,1083.794037,-4.0658,16542.34976,-17.6099,6.5516,2154.464434,-22.1959,13.0239,1340.798678,-72.092,8.1052,68665,-2.0233,21947.52853,-42.5603
146,SYNGENTA,Switzerland,RoW,Chemicals,1078.96732,4.9128,11642.90491,5.1907,9.2672,452.28615,6.5259,3.8847,1628.23014,3.6307,13.9847,28000,0,,
147,TOKYO ELECTRON,Japan,Japan,Technology Hardware & Equipment,1074.578352,13.6196,11002.31779,24.1124,9.7668,423.12191,8.9874,3.8458,2521.824201,35.1435,22.9208,14479,4.6397,33565.05212,35.9396
148,LOCKHEED MARTIN,US,US,Aerospace & Defence,1059.409,0,53294.79214,9.3393,1.9878,1439.16638,19.0027,2.7004,7066.25803,1.8799,13.2588,114000,3.6364,88904.04119,0.5738
149,LENOVO,China,China,Technology Hardware & Equipment,1055.568234,9.3626,49500.73232,19.7687,2.1324,568.009469,4.9365,1.1475,1776.879076,50.3664,3.5896,71500,13.4921,6541.788874,0.3876
150,BEIGENE,China,China,Pharmaceuticals & Biotechnology,1055.234113,48.5424,251.710688,-27.8689,419.225,95.760794,31.1298,38.044,-1350.894792,72.6948,-536.6855,5300,51.4286,17726.24203,218.6837
151,XIAOMI,China,China,Technology Hardware & Equipment,1050.898057,20.9647,30660.49676,19.4458,3.4275,377.295667,-11.149,1.2306,1218.535028,20.4596,3.9743,22074,21.486,43505.4071,180.4184
152,THALES,France,EU,Aerospace & Defence,1049.6,14.2608,16988.9,-7.674,6.1782,481.8,-31.8047,2.836,904.4,-36.5511,5.3235,80702,-2.3037,13974.13484,-37.6972
153,RENESAS,Japan,Japan,Electronic & Electrical Equipment,1047.754785,3.5253,5627.939765,-0.3578,18.617,175.056998,-41.853,3.1105,506.612326,227.619,9.0017,18753,-1.0813,9027.529446,1.5341
154,SYNOPSYS,US,US,Software & Computer Services,1045.60979,12.4323,3003.246045,9.6583,34.816,126.083524,-21.911,4.1982,515.03576,15.0939,17.1493,15036,8.2038,27369.31178,57.5856
155,BYD,China,China,Electronic & Electrical Equipment,1044.559339,1.0905,19138.26411,26.0236,5.458,743.794189,-37.4023,3.8864,1168.666036,82.935,6.1064,224300,-2.0524,7405.635644,89.6552
156,SHANGHAI CONSTRUCTION,China,China,Construction & Materials,1003.62811,30.0203,28618.84939,13.4021,3.5069,313.205399,10.5814,1.0944,829.825427,-3.4984,2.8996,48609,13.6734,3531.124678,-7.3214
157,MAZDA MOTOR,Japan,Japan,Automobiles & Parts,1002.105179,-5.6122,22664.11315,-15.9817,4.4216,564.43516,-33.262,2.4904,59.489968,-82.3458,0.2625,49786,-1.3728,3378.516754,-23.7839
158,TDK,Japan,Japan,Electronic & Electrical Equipment,999.069736,8.1344,11630.68599,8.5083,8.5899,1669.926277,22.4449,14.3579,877.093675,15.5025,7.5412,129284,20.6705,11220.07668,30.1418
159,MITSUBISHI CHEMICAL,Japan,Japan,Chemicals,991.418217,-5.4698,25616.74223,-10.3414,3.8702,1937.729434,10.2614,7.5643,407.433544,-68.9325,1.5905,69607,-0.0029,7341.662536,-15.0027
160,EBAY,US,US,General Retailers,990.95488,-11.6921,8370.14603,18.9324,11.8392,402.57542,-10.8303,4.8097,2451.30944,58.3158,29.2863,12700,-4.5113,31243.99788,13.4513
161,BOE TECHNOLOGY GROUP,China,China,Electronic & Electrical Equipment,990.176111,5.6713,16306.3505,16.7418,6.0723,5513.84152,-10.5241,33.8141,1278.856359,163.0192,7.8427,76459,17.5985,310.93267,13.6691
162,AT&T,US,US,Fixed Line Telecommunications,986.0653,-5.1724,139972.3768,-5.2061,0.7045,12774.02775,-19.3465,9.1261,4456.85217,-81.3631,3.1841,230000,-6.5041,173088.0729,-17.5624
163,ROLLS-ROYCE,UK,RoW,Aerospace & Defence,983.179455,-19.5886,12931.16115,-28.7153,7.6032,639.777509,-21.6867,4.9476,-2275.858115,144.2488,-17.5998,48200,-6.7698,5091.567848,-68.5581
164,L'OREAL,France,EU,Personal Goods,964.4,-2.1212,27992.1,-6.2982,3.4453,972.4,-21.0073,3.4738,4498.7,-14.9745,16.0713,85392,-2.935,154898.1105,10.9421
165,THERMO FISHER SCIENTIFIC,US,US,Health Care Equipment & Services,962.43233,17.7468,26255.41474,26.1373,3.6657,1201.20682,59.1793,4.5751,6410.23938,85.344,24.4149,80000,6.6667,138293.5763,47.6158
166,TELEFONICA,Spain,EU,Fixed Line Telecommunications,959,10.739,43076,-11.0404,2.2263,7020,23.5263,16.2968,5934,4.7854,13.7757,112797,-0.8979,17642.45771,-46.0733
167,TRIP.COM GROUP,China,China,Travel & Leisure,956.107715,-28.1443,2284.083594,-48.6458,41.8596,66.342677,-35.3584,2.9046,-177.45419,-128.2341,-7.7692,33400,-24.605,13640.11856,-6.609
168,ACTIVISION BLIZZARD,US,US,Software & Computer Services,937.1695,15.2305,6589.52398,24.6109,14.2221,63.56454,-32.7586,0.9646,2304.62204,62.6222,34.974,9500,3.2609,52535.88996,66.1021
169,DASSAULT SYSTEMES,France,EU,Software & Computer Services,935.4,26.7651,4452.2,10.8009,21.0098,127,45.1429,2.8525,669.6,-17.6282,15.0398,19789,2.2106,41809.87274,23.7227
170,SUMITOMO ELECTRIC,Japan,Japan,Electronic & Electrical Equipment,934.381767,-5.2842,22951.25349,-6.0652,4.0712,1311.93271,-13.5026,5.7162,823.249945,-12.4777,3.5869,286784,1.0123,7798.036098,-0.1599
171,CORTEVA,US,US,Chemicals,930.65006,-15.7196,11585.85981,2.6795,8.0326,387.09175,-59.1574,3.3411,686.98599,44.3493,5.9295,21000,0,17416.39415,-2.6683
172,BOSTON SCIENTIFIC,US,US,Health Care Equipment & Services,928.20527,-2.9813,8078.40109,-7.6572,11.49,306.41368,-18.4382,3.793,300.70917,-78.4965,3.7224,38000,5.5556,47825.20652,-1.4037
173,3M,US,US,General Industrials,920.8709,-7.0724,26227.70712,0.1494,3.5111,1223.20993,-11.6539,4.6638,5722.43846,13.0757,21.8183,94987,-1.2229,76524.12071,0.9336
174,BAOSHAN IRON & STEEL,China,China,Industrial Metals & Mining,917.270559,-3.027,35006.99835,-2.8374,2.6202,2440.832135,11.0506,6.9724,1778.700544,0.1321,5.081,47710,-8.8164,13648.95295,-14.763
175,DEUTSCHE BANK,Germany,EU,Banks,911,-8.6259,24347,2.1352,3.7417,512,56.5749,2.1029,1021,-138.7476,4.1935,84659,-3.354,16691.26025,22.5865
176,ABB,Switzerland,RoW,Industrial Engineering,907.01709,-10.1695,24563.62006,-18.5681,3.6925,565.56142,-8.9239,2.3024,1324.26125,-36.2245,5.3911,105600,-26.8698,46088.39496,22.5067
177,NEC,Japan,Japan,Software & Computer Services,901.392948,4.4067,23544.52536,-3.2699,3.8285,466.380908,-18.5623,1.9808,1209.136561,16.3017,5.1355,114714,1.8431,11994.1743,28.6948
178,HAIER SMART HOME,China,China,Household Goods & Home Construction,900.367807,7.5846,26150.86165,5.5541,3.443,946.754894,22.5684,3.6204,1172.968458,-6.0202,4.4854,99299,-0.4591,17543.48879,45.0157
179,FUJITSU,Japan,Japan,Software & Computer Services,895.031099,-7.7128,28228.85121,-6.9494,3.1706,1012.634864,-3.1579,3.5872,2088.825304,14.537,7.3996,126371,-2.0919,22496.60674,68.4749
180,BECTON DICKINSON,US,US,Health Care Equipment & Services,893.16328,3.2015,13949.15681,-1.0006,6.403,660.0933,-15.3605,4.7321,1444.87089,-19.0411,10.3581,72000,2.7207,57347.75634,2.6619
181,NORTHROP GRUMMAN,US,US,Electronic & Electrical Equipment,874.41989,12.5918,29988.60907,8.7409,2.9158,1157.2006,12.3418,3.8588,3312.69045,2.4187,11.0465,97000,7.7778,46547.09243,-8.2339
182,MARVELL TECHNOLOGY,US,US,Technology Hardware & Equipment,874.208008,-0.7082,2419.445677,9.9934,36.1326,87.032894,30.3671,3.5972,-168.388985,-15.0922,-6.9598,5340,-5.2015,21179.06216,62.5521
183,SNAP,US,US,Technology Hardware & Equipment,867.031734,25.1244,2042.724726,46.1135,42.4449,47.129031,58.5394,2.3072,-702.528334,-21.8662,-34.3917,3863,20.9077,22295.10955,56.5764
184,PINDUODUO,China,China,General Retailers,857.846978,78.2055,7418.890196,97.3727,11.563,5.36802,56.8961,0.0724,-1169.766676,9.8629,-15.7674,7986,37.0281,6204.277401,171.4068
185,AMADEUS,Spain,EU,Software & Computer Services,856.2,-13.3664,2174,-60.9702,39.3836,43.4,-53.5829,1.9963,-770.8,-152.2435,-35.4554,16531,-7.0718,21132.91764,-28.9282
186,ANALOG DEVICES,US,US,Technology Hardware & Equipment,856.099448,-7.0623,4566.098426,-6.4765,18.749,135.027381,-39.8298,2.9572,1279.995067,-13.0427,28.0326,15900,-3.0488,35162.72278,6.3499
187,FERRARI,Netherlands,EU,Automobiles & Parts,846.934,-4.7898,3459.79,-8.1459,24.4793,357.018,1.3812,10.3191,711.48,-25.8296,20.5643,4556,6.3244,29405.87476,21.0566
188,CHINA ENERGY ENGINEERING,China,China,Construction & Materials,846.094846,23.1008,33711.01648,9.3156,2.5098,895.447064,65.9309,2.6562,2101.984044,18.7192,6.2353,117830,-1.3099,730.19189,-5.0633
189,CADENCE DESIGN SYSTEMS,US,US,Software & Computer Services,843.152655,10.2622,2186.368362,14.8341,38.5641,77.265958,27.0867,3.534,533.589271,30.8443,24.4053,8800,8.642,25198.48603,61.174
190,LG CHEM,South Korea,RoW,General Industrials,839.169673,0.6904,22527.80358,9.9566,3.725,4238.971496,-12.805,18.8166,1346.850839,117.8491,5.9786,258000,1179.635,39127.37627,123.9032
191,CARL ZEISS,Germany,EU,Health Care Equipment & Services,839.006,15.1438,6297,-2.0388,13.3239,484,10.6994,7.6862,922,-13.2916,14.6419,32201,6.6682,,
192,SERVICENOW,US,US,Software & Computer Services,834.754802,36.8746,3683.063096,30.6044,22.6647,341.722152,58.3011,9.2782,162.059424,372.1008,4.4001,13096,26.2752,75341.44702,88.3113
193,APTIV,UK,RoW,Automobiles & Parts,834.48832,-12.103,10647.87538,-8.9921,7.8371,475.91912,-25.2241,4.4696,1726.02174,68.3625,16.21,151000,7.0922,18950.85973,9.1378
194,EXXON MOBIL,US,US,Oil & Gas Producers,827.96888,-16.3097,145525.3098,-30.1307,0.569,14083.62026,-29.0587,9.6778,-24980.04929,-362.8001,-17.1654,72000,-3.8718,137621.8186,-41.716
195,HARRIS,US,US,Technology Hardware & Equipment,825.52409,206.0423,14826.83642,96.4158,5.5678,299.89424,112.7168,2.0226,1002.3639,101.6393,6.7605,48000,-4,31843.51745,-16.9578
196,SUBARU,Japan,Japan,Automobiles & Parts,819.074245,12.6509,22256.32573,-15.3673,3.6802,980.817757,-5.2889,4.4069,842.445584,-49.8352,3.7852,36070,2.9571,13322.21315,-22.6107
197,SPOTIFY,Luxembourg,EU,Software & Computer Services,819,32.0968,7880,16.4991,10.3934,78,-42.2222,0.9898,-293,301.3699,-3.7183,5584,26.765,41216.15338,107.2246
198,ALEXION PHARMACEUTICALS,US,US,Pharmaceuticals & Biotechnology,817.293297,13.1941,4946.543607,21.6145,16.5225,86.953031,-31.0278,1.7579,579.578216,-66.6479,11.7168,3837,24.4971,20400.90741,10.8035
199,CSL,Australia,RoW,Pharmaceuticals & Biotechnology,816.070902,8.6353,8365.500929,12.7993,9.7552,974.900759,-0.8701,11.6538,2550.7309,15.2176,30.4911,25000,-7.4074,81570.80358,19.0376
200,CORNING,US,US,Technology Hardware & Equipment,814.93,20.048,9211.15379,-1.7387,8.8472,1122.15861,-30.6995,12.1826,414.79937,-61.026,4.5032,50110,1.2323,20150.98463,13.7036
201,TEVA PHARMACEUTICAL INDUSTRIES,Israel,RoW,Pharmaceuticals & Biotechnology,812.48521,-1.2871,13575.91887,-1.3502,5.9848,471.02954,10.0952,3.4696,-2919.89419,708.8036,-21.5079,40216,0.4421,8904.810596,27.5338
202,HELLA,Germany,EU,Automobiles & Parts,811.226,19.814,6379.734,9.4404,12.7157,498.524,22.4902,7.8142,484.917,157.6906,7.6009,36500,0.5205,4597.777933,8.5519
203,KUAISHOU TECHNOLOGY,China,China,Media,809.114166,122.4534,7329.630863,50.2443,11.0389,736.810375,131.8595,10.0525,-1308.950494,-1554.753,-17.8583,21499,,,
204,SERVIER,France,EU,Pharmaceuticals & Biotechnology,803,-0.8642,4688.16,1.5961,17.1283,,,,280.03,38.3725,5.9731,22500,1.6536,,
205,STRYKER,US,US,Health Care Equipment & Services,801.89112,1.3388,11695.06043,-3.581,6.8567,396.87091,-24.9615,3.3935,2401.59871,-12.8622,20.5352,43000,7.5,60529.70619,-10.0227
206,TWITTER,US,US,Software & Computer Services,800.514703,21.3058,3028.56429,7.4298,26.4322,711.722375,61.5264,23.5003,14.553019,-95.1044,0.4805,5500,12.2449,26156.57185,-2.6464
207,UNILEVER,UK,RoW,Food Producers,800,-4.7619,50724,-2.4163,1.5772,863,-34.4225,1.7014,8323,-4.7712,16.4084,149000,-0.6667,56982.98921,-14.1647
208,MURATA MANUFACTURING,Japan,Japan,Electronic & Electrical Equipment,799.965107,-0.7406,12819.58102,6.2676,6.2402,1571.793386,-30.0974,12.2609,2463.270029,23.6895,19.2149,75184,1.4506,33373.88085,40.8388
209,MITSUBISHI MOTORS,Japan,Japan,Automobiles & Parts,797.118396,37.6699,11445.63405,-35.8899,6.9644,624.955292,-28.756,5.4602,-1596.894772,-2034.718,-13.952,30091,-6.4655,2988.433447,-42.5676
210,INTESA SANPAOLO,Italy,EU,Banks,795,4.7431,22499,15.3381,3.5335,430,-13.4809,1.9112,3372,-41.4583,14.9873,10000,-88.7769,34775.47545,-0.3579
211,SEAGATE TECHNOLOGY,Ireland,EU,Technology Hardware & Equipment,792.92689,-1.8163,8564.09937,1.1453,9.2587,476.73405,-2.8239,5.5667,1126.23326,-2.1246,13.1506,42000,0,16193.80298,47.1042
212,FRESENIUS,Germany,EU,Health Care Equipment & Services,789,17.0623,36277,2.4514,2.1749,2406,-2.1553,6.6323,4385,-5.312,12.0875,311269,5.8256,17541.13725,-11.5622
213,DIDI,China,China,Software & Computer Services,787.732245,18.128,17675.1048,-8.431,4.4567,,,,-1719.415381,72.0616,-9.7279,15914,11.96,,
214,ATLASSIAN CORPORATION,UK,RoW,Software & Computer Services,784.906348,26.2294,1702.49634,29.4243,46.1033,25.686593,-11.7309,1.5088,82.824595,538.2041,4.8649,6433,31.0984,20034.14118,54.6442
215,JUNIPER NETWORKS,US,US,Technology Hardware & Equipment,781.028912,0.2825,3622.445343,-0.0067,21.5608,81.818972,-8.3942,2.2587,343.167023,-11.8115,9.4734,9950,5.6375,6758.833082,3.5543
216,CNH INDUSTRIAL,Netherlands,EU,Industrial Engineering,774.1835,-9.5238,21175.14112,-7.2795,3.6561,691.06064,-20.2258,3.2635,-375.68273,-129.7228,-1.7742,64016,0.8142,8692.079117,-23.2124
217,GREE ELECTRICAL APPLIANCES,China,China,Construction & Materials,768.912675,3.2186,16144.61079,-16.6612,4.7627,564.741663,-3.9154,3.498,2939.071501,-13.9296,18.2047,83952,-5.5084,40575.29162,-1.7983
218,HANGZHOU HIKVISION DIGITAL TECHNOLOGY,China,China,Electronic & Electrical Equipment,760.403794,17.7295,7789.384742,10.2349,9.7621,249.860987,3.9615,3.2077,1957.706679,16.8945,25.133,42685,5.6481,37776.61193,21.3425
219,AUTODESK,US,US,Software & Computer Services,759.922225,9.5641,3088.910672,15.7621,24.6016,74.240123,71.2406,2.4034,512.672463,83.1441,16.5972,11500,13.8614,43905.89771,71.7931
220,HYUNDAI MOBIS,South Korea,RoW,Automobiles & Parts,758.141812,4.8503,27433.85745,-3.738,2.7635,838.162246,35.1822,3.0552,1370.918988,-22.4208,4.9972,35087,244.9371,15948.2486,-10.0975
221,KLA,US,US,Technology Hardware & Equipment,756.550044,7.4662,5638.283898,19.1565,13.4181,188.760606,51.7131,3.3478,2028.386032,65.6923,35.9752,11300,6.6038,25989.22643,35.3971
222,LYFT,US,US,Industrial Transportation,751.305155,-38.7685,1927.049487,-34.6043,38.9873,76.30923,-47.4198,3.9599,-1390.127152,-36.8793,-72.1376,4675,-17.7371,7332.949462,-34.3845
223,SANY HEAVY INDUSTRY,China,China,Industrial Engineering,750.996983,35.777,12023.63016,31.086,6.246,630.992683,114.5752,5.2479,2247.407816,31.6364,18.6916,24586,33.2575,23392.9723,67.0244
224,BRIDGESTONE,Japan,Japan,Automobiles & Parts,748.677126,-9.5723,23548.46515,-15.0634,3.1793,1578.092324,-25.8208,6.7015,368.232289,-85.0125,1.5637,138036,-3.8673,18863.3114,-22.283
225,NINTENDO,Japan,Japan,Leisure Goods,741.190748,11.994,13831.79124,34.4199,5.3586,55.133399,-28.7717,0.3986,5037.85275,81.807,36.4223,6574,6.0323,58749.97367,40.829
226,YAMAHA MOTOR,Japan,Japan,Automobiles & Parts,739.193332,-7.8649,11570.05577,-11.6212,6.3888,404.170049,-12.434,3.4932,633.180871,-30.061,5.4726,52437,-5.1,4600.782406,-3.8249
227,ROYAL DUTCH SHELL,UK,RoW,Oil & Gas Producers,739.14151,-5.7173,147129.907,-47.65,0.5024,13515.61405,-27.8003,9.1862,-19129.66682,-187.8222,-13.0019,87000,4.8193,49642.93111,-53.3765
228,XILINX,US,US,Technology Hardware & Equipment,737.21746,5.9806,2565.072853,-0.4764,28.7406,40.473498,-61.5861,1.5779,613.755565,-8.1818,23.9274,4890,-0.0204,20738.13257,-3.1892
229,SQUARE,US,US,Software & Computer Services,736.717908,34.0875,7739.861239,101.4974,9.5185,112.787941,121.4503,1.4572,129.455705,3.4778,1.6726,5477,42.8162,48279.4404,179.6039
230,CUMMINS,US,US,Industrial Engineering,735.88179,-9.519,16144.57823,-15.9518,4.5581,430.28304,-24.5714,2.6652,1480.72781,-26.9988,9.1717,57825,-6.1511,24941.54525,29.9455
231,TOTALENERGIES,France,EU,Oil & Gas Producers,729.36235,-7.5413,97550.38072,-32.0825,0.7477,8133.0014,-15.4953,8.3372,-5575.75106,-142.7732,-5.7158,105476,-2.1341,87818.40118,-27.4542
232,WEICHAI POWER,China,China,Automobiles & Parts,723.044981,14.7291,23825.72877,12.1644,3.0347,718.997865,6.8912,3.0177,1525.573925,-12.945,6.4031,45361,3.5119,3198.335484,30.5
233,SCHAEFFLER,Germany,EU,Automobiles & Parts,718,-12.5457,12600,-12.6638,5.6984,609,-40.4692,4.8333,-103,-111.573,-0.8175,83297,-5.0725,934.580019,-8.9586
234,NETAPP,US,US,Technology Hardware & Equipment,717.95333,4.0142,4680.95792,6.1345,15.3377,132.01866,30.6452,2.8203,891.53342,14.4351,19.046,11000,1.8519,8573.732645,-7.9871
235,ISUZU MOTORS,Japan,Japan,Industrial Engineering,715.814128,-7.1959,15005.3911,-8.2592,4.7704,769.799407,-5.3892,5.1302,649.749987,-41.1457,4.3301,36224,-1.7148,6998.783507,-8.224
236,SAFRAN,France,EU,Aerospace & Defence,715,-38.9411,16631,-33.7358,4.2992,449,-35.3957,2.6998,1700,-64.9918,10.2219,78892,-17.3412,41450.42937,-28.0236
237,ACCENTURE,Ireland,EU,Support Services,709.487022,8.8626,36123.43389,2.5732,1.9641,488.25064,0.0205,1.3516,5308.163904,3.308,14.6945,506000,2.8455,129771.6408,19.8505
238,BARCLAYS,UK,RoW,Banks,706.489352,-24.6208,23810.65973,0.3642,2.9671,573.065666,-35.6265,2.4068,3351.996695,-29.6534,14.0777,83000,2.7228,21244.9953,-17.5554
239,ASAHI KASEI,Japan,Japan,Chemicals,705.740546,-1.3423,16561.6534,-2.1191,4.2613,1048.619808,-3.619,6.3316,1335.838792,9.3719,8.0659,44497,9.3588,9755.87916,-7.9807
240,DUPONT,US,US,Chemicals,700.8398,-45.8438,16622.12721,-5.1832,4.2163,973.02642,-51.699,5.8538,-1269.66094,-197.9874,-7.6384,34000,-2.8571,33345.48857,-19.1988
241,ELECTRICITE DE FRANCE,France,EU,Electricity,693,-1.8414,69247,-3.4535,1.0008,15086,-9.2025,21.7858,5136,-25.4139,7.4169,165200,0.1212,27318.07294,-19.0791
242,CHINA EVERGRANDE,China,China,Automobiles & Parts,682.868042,493.7936,1931.248421,174.8019,35.3589,733.67294,57.6339,37.9896,-569.992212,125.2857,-29.5142,8796,-4.464,25065.32571,260.3133
243,SHARP,Japan,Japan,Electronic & Electrical Equipment,682.526483,-13.7169,19076.9742,7.2328,3.5778,280.393168,-51.4514,1.4698,582.175989,138.4283,3.0517,50478,-4.5351,5514.068234,20.1642
244,MICROCHIP TECHNOLOGY,US,US,Technology Hardware & Equipment,681.607452,-4.7163,4431.915312,3.1133,15.3795,75.462518,36.9822,1.7027,814.767014,44.1049,18.3841,19500,8.3333,22568.61472,34.7616
245,DELTA ELECTRONICS (TAIWAN),Taiwan,RoW,Electronic & Electrical Equipment,677.652285,4.3528,8078.563715,5.3981,8.3883,509.930298,5.7646,6.3121,978.489864,53.4188,12.1122,9451,7.8635,14033.89121,29.0102
246,MAGNA,Canada,RoW,Automobiles & Parts,676.3919,29.6875,26605.01971,-17.2047,2.5423,933.09485,-20.5413,3.5072,1365.82268,-45.3894,5.1337,158000,-4.2424,12024.03626,-8.8716
247,SEAGEN,US,US,Pharmaceuticals & Biotechnology,674.052235,14.979,1772.909552,137.3192,38.0196,67.157566,16.4742,3.788,486.3926,-370.626,27.4347,2092,30.3427,22451.83016,134.5262
248,SPLUNK,US,US,Software & Computer Services,661.173897,30.1662,1816.792718,-5.4915,36.3924,30.239607,-63.3036,1.6645,-626.731695,173.5542,-34.4966,6500,12.069,28668.59232,107.8683
